Uid,Sentiment
28027,negative,0.482,0.518
38093,negative,0.339,0.661
21785,positive,0.933,0.067
23484,negative,0.428,0.572
36409,positive,0.812,0.188
13217,negative,0.07,0.93
24318,positive,0.97,0.03
26414,positive,0.894,0.106
28340,positive,0.976,0.024
16419,positive,0.704,0.296
24344,negative,0.343,0.657
23853,positive,0.77,0.23
39079,positive,0.709,0.291
569,positive,0.993,0.007
42260,negative,0.083,0.917
42454,positive,0.972,0.028
13045,negative,0.327,0.673
31492,negative,0.04,0.96
22914,positive,0.991,0.009
42923,negative,0.33,0.67
28608,negative,0.043,0.957
29176,positive,0.516,0.484
32879,positive,0.987,0.013
31106,negative,0.35,0.65
39852,positive,0.818,0.182
21918,negative,0.255,0.745
27435,negative,0.467,0.533
19594,negative,0.457,0.543
37164,negative,0.139,0.861
21318,positive,0.967,0.033
19274,negative,0.161,0.839
14526,negative,0.222,0.778
40336,positive,0.75,0.25
12348,positive,0.629,0.371
42582,negative,0.14,0.86
5808,negative,0.257,0.743
14967,positive,0.928,0.072
12880,positive,0.561,0.439
14025,positive,0.986,0.014
23450,positive,0.849,0.151
34784,positive,0.941,0.059
18215,negative,0.065,0.935
9880,negative,0.079,0.921
22464,negative,0.392,0.608
19422,positive,0.991,0.009
15499,positive,0.991,0.009
4763,negative,0.239,0.761
13352,negative,0.146,0.854
24563,negative,0.196,0.804
21456,positive,0.586,0.414
39096,positive,0.595,0.405
24545,positive,0.994,0.006
36110,negative,0.319,0.681
26145,negative,0.206,0.794
8839,positive,0.513,0.487
21043,negative,0.051,0.949
1246,positive,0.963,0.037
19890,negative,0.066,0.934
31726,positive,0.886,0.114
15092,positive,0.941,0.059
14492,negative,0.142,0.858
26031,negative,0.252,0.748
45177,positive,0.706,0.294
14602,negative,0.198,0.802
40384,negative,0.122,0.878
36663,negative,0.296,0.704
12763,positive,0.975,0.025
10529,positive,0.784,0.216
14538,positive,0.584,0.416
40871,negative,0.225,0.775
1378,positive,0.984,0.016
13773,positive,0.593,0.407
42574,negative,0.49,0.51
16885,negative,0.07,0.93
41302,positive,0.599,0.401
36476,positive,0.732,0.268
22002,positive,0.99,0.01
1179,negative,0.182,0.818
27777,positive,0.977,0.023
14650,positive,0.976,0.024
19155,positive,0.974,0.026
19659,negative,0.067,0.933
30576,positive,0.983,0.017
6359,negative,0.123,0.877
1678,negative,0.084,0.916
18085,positive,0.985,0.015
26366,positive,0.98,0.02
33983,positive,0.957,0.043
20919,positive,0.957,0.043
24999,negative,0.053,0.947
19073,negative,0.106,0.894
27377,positive,0.931,0.069
20302,positive,0.957,0.043
13972,positive,0.773,0.227
14828,positive,0.99,0.01
5558,positive,0.965,0.035
33239,negative,0.464,0.536
16240,negative,0.109,0.891
41029,positive,0.765,0.235
44331,negative,0.324,0.676
2804,negative,0.195,0.805
3163,negative,0.096,0.904
15105,negative,0.13,0.87
19765,negative,0.235,0.765
39467,negative,0.114,0.886
39163,positive,0.99,0.01
9865,negative,0.089,0.911
6490,positive,0.989,0.011
26258,negative,0.469,0.531
33662,negative,0.118,0.882
35037,negative,0.226,0.774
17650,positive,0.987,0.013
21953,positive,0.778,0.222
35144,positive,0.98,0.02
16544,negative,0.196,0.804
5726,negative,0.022,0.978
16427,positive,0.982,0.018
22075,negative,0.192,0.808
22749,negative,0.093,0.907
30364,negative,0.082,0.918
33731,negative,0.108,0.892
28511,positive,0.772,0.228
15206,positive,0.702,0.298
2657,negative,0.11,0.89
9941,positive,0.975,0.025
19814,positive,0.99,0.01
42371,negative,0.024,0.976
36543,negative,0.083,0.917
17364,positive,0.697,0.303
24777,negative,0.419,0.581
34031,negative,0.152,0.848
34066,negative,0.241,0.759
32304,negative,0.4,0.6
33519,negative,0.292,0.708
20216,negative,0.31,0.69
34525,positive,0.984,0.016
22281,positive,0.604,0.396
1701,positive,0.956,0.044
17966,negative,0.06,0.94
11122,positive,0.991,0.009
10052,negative,0.209,0.791
14332,negative,0.278,0.722
32319,negative,0.335,0.665
27948,negative,0.076,0.924
3857,negative,0.107,0.893
13078,negative,0.114,0.886
13889,negative,0.068,0.932
4221,positive,0.865,0.135
16998,positive,0.991,0.009
26355,negative,0.094,0.906
32877,negative,0.348,0.652
31839,negative,0.169,0.831
15096,negative,0.079,0.921
40435,negative,0.349,0.651
43643,positive,0.982,0.018
38819,positive,0.955,0.045
29764,negative,0.245,0.755
167,negative,0.226,0.774
40353,negative,0.065,0.935
22149,positive,0.943,0.057
5831,positive,0.627,0.373
30997,positive,0.984,0.016
12892,negative,0.186,0.814
4474,positive,0.649,0.351
3136,negative,0.208,0.792
27505,positive,0.994,0.006
32759,positive,0.804,0.196
15573,positive,0.963,0.037
25811,positive,0.822,0.178
12179,positive,0.938,0.062
14635,negative,0.269,0.731
10013,negative,0.097,0.903
35680,negative,0.211,0.789
31342,positive,0.569,0.431
9345,negative,0.278,0.722
6454,positive,0.975,0.025
15102,positive,0.922,0.078
24353,negative,0.061,0.939
14192,negative,0.034,0.966
14520,negative,0.463,0.537
29602,negative,0.232,0.768
23554,negative,0.151,0.849
23813,negative,0.186,0.814
24196,positive,0.977,0.023
27969,negative,0.095,0.905
3337,negative,0.188,0.812
18244,positive,0.979,0.021
8027,negative,0.234,0.766
14620,negative,0.308,0.692
34378,positive,0.985,0.015
44567,negative,0.05,0.95
14502,negative,0.176,0.824
12619,negative,0.122,0.878
32965,negative,0.121,0.879
32838,positive,0.972,0.028
34234,negative,0.188,0.812
27253,negative,0.468,0.532
11270,negative,0.151,0.849
870,negative,0.203,0.797
17426,negative,0.085,0.915
18915,negative,0.212,0.788
3542,negative,0.121,0.879
41943,positive,0.925,0.075
19622,positive,0.955,0.045
37726,negative,0.027,0.973
28256,negative,0.448,0.552
37072,positive,0.985,0.015
27978,positive,0.956,0.044
23360,positive,0.987,0.013
715,positive,0.99,0.01
8915,positive,0.992,0.008
43761,negative,0.142,0.858
36955,negative,0.165,0.835
26210,negative,0.137,0.863
24252,negative,0.396,0.604
18113,positive,0.726,0.274
27426,negative,0.178,0.822
18760,negative,0.418,0.582
16377,positive,0.924,0.076
32399,negative,0.31,0.69
13711,positive,0.658,0.342
41885,positive,0.844,0.156
37238,positive,0.66,0.34
19231,positive,0.943,0.057
36060,positive,0.926,0.074
24228,positive,0.975,0.025
22520,negative,0.1,0.9
41031,positive,0.554,0.446
13932,negative,0.295,0.705
19568,negative,0.444,0.556
13970,negative,0.368,0.632
31976,positive,0.869,0.131
24413,positive,0.975,0.025
2294,positive,0.99,0.01
43921,negative,0.105,0.895
9084,negative,0.486,0.514
28825,negative,0.405,0.595
28223,positive,0.759,0.241
23478,positive,0.99,0.01
2752,positive,0.943,0.057
15701,positive,0.601,0.399
740,positive,0.66,0.34
5090,positive,0.641,0.359
17668,negative,0.274,0.726
16594,negative,0.084,0.916
17144,negative,0.435,0.565
20590,positive,0.976,0.024
26403,positive,0.822,0.178
6974,negative,0.06,0.94
14883,negative,0.104,0.896
35175,positive,0.679,0.321
2722,negative,0.418,0.582
1664,negative,0.199,0.801
19351,negative,0.069,0.931
30488,negative,0.037,0.963
17932,negative,0.247,0.753
27014,negative,0.067,0.933
28541,positive,0.828,0.172
5349,positive,0.552,0.448
2615,negative,0.111,0.889
25531,negative,0.046,0.954
20236,positive,0.982,0.018
41413,negative,0.067,0.933
8121,negative,0.311,0.689
44252,positive,0.992,0.008
14423,positive,0.922,0.078
27141,negative,0.229,0.771
27098,positive,0.989,0.011
4350,positive,0.981,0.019
4145,positive,0.979,0.021
19855,negative,0.17,0.83
24388,negative,0.116,0.884
1888,negative,0.284,0.716
2616,positive,0.922,0.078
27416,positive,0.573,0.427
32637,negative,0.267,0.733
7626,negative,0.114,0.886
21188,positive,0.707,0.293
12806,negative,0.335,0.665
5307,negative,0.135,0.865
8359,positive,0.605,0.395
9665,positive,0.702,0.298
11754,negative,0.32,0.68
38683,negative,0.333,0.667
21030,positive,0.664,0.336
21830,positive,0.765,0.235
40759,positive,0.973,0.027
39470,positive,0.893,0.107
1977,negative,0.066,0.934
5150,negative,0.106,0.894
33622,positive,0.968,0.032
20207,positive,0.952,0.048
16287,negative,0.026,0.974
12741,positive,0.994,0.006
39909,negative,0.057,0.943
39446,negative,0.034,0.966
22004,positive,0.6,0.4
26011,negative,0.035,0.965
13709,positive,0.978,0.022
26320,negative,0.095,0.905
15138,negative,0.424,0.576
44164,negative,0.338,0.662
17826,negative,0.484,0.516
27315,positive,0.979,0.021
38536,positive,0.983,0.017
12024,negative,0.051,0.949
44216,positive,0.666,0.334
23669,negative,0.034,0.966
36576,positive,0.524,0.476
35431,negative,0.11,0.89
15881,negative,0.124,0.876
22543,negative,0.195,0.805
4491,positive,0.83,0.17
7697,negative,0.49,0.51
17987,negative,0.338,0.662
16912,negative,0.109,0.891
41682,negative,0.112,0.888
318,negative,0.245,0.755
35716,negative,0.135,0.865
24800,positive,0.809,0.191
40921,negative,0.089,0.911
5055,negative,0.336,0.664
30195,positive,0.977,0.023
36705,positive,0.645,0.355
44050,negative,0.038,0.962
1059,positive,0.934,0.066
42618,negative,0.098,0.902
38748,positive,0.614,0.386
43009,positive,0.681,0.319
40066,negative,0.072,0.928
6638,negative,0.33,0.67
26440,positive,0.596,0.404
18251,positive,0.993,0.007
19792,positive,0.965,0.035
2591,negative,0.473,0.527
23486,negative,0.101,0.899
22638,positive,0.986,0.014
28570,negative,0.112,0.888
36603,negative,0.461,0.539
16859,positive,0.947,0.053
40898,positive,0.712,0.288
44423,positive,0.547,0.453
20294,positive,0.947,0.053
29767,positive,0.982,0.018
30659,positive,0.529,0.471
31875,negative,0.142,0.858
36012,negative,0.328,0.672
12684,negative,0.302,0.698
44893,negative,0.414,0.586
29404,positive,0.547,0.453
44230,positive,0.991,0.009
13096,negative,0.363,0.637
43482,negative,0.096,0.904
43512,negative,0.396,0.604
23831,negative,0.179,0.821
16352,positive,0.984,0.016
24136,negative,0.328,0.672
36333,positive,0.945,0.055
29390,positive,0.905,0.095
39654,negative,0.333,0.667
1316,negative,0.418,0.582
14257,positive,0.962,0.038
7262,positive,0.546,0.454
33629,negative,0.086,0.914
32752,positive,0.993,0.007
3459,negative,0.095,0.905
19700,positive,0.643,0.357
40820,negative,0.309,0.691
13310,negative,0.277,0.723
43951,negative,0.261,0.739
42268,negative,0.363,0.637
12665,negative,0.107,0.893
13795,negative,0.093,0.907
13371,positive,0.855,0.145
29781,positive,0.983,0.017
36886,positive,0.854,0.146
43728,positive,0.991,0.009
18698,negative,0.042,0.958
28822,positive,0.853,0.147
31756,positive,0.975,0.025
43268,negative,0.382,0.618
14341,positive,0.931,0.069
26392,positive,0.989,0.011
36894,positive,0.92,0.08
39785,negative,0.153,0.847
5846,positive,0.922,0.078
33415,positive,0.947,0.053
27716,positive,0.985,0.015
30406,negative,0.162,0.838
23735,negative,0.12,0.88
36753,positive,0.923,0.077
16059,negative,0.326,0.674
14744,positive,0.979,0.021
10900,negative,0.237,0.763
20544,positive,0.958,0.042
38949,negative,0.482,0.518
17578,negative,0.105,0.895
19373,negative,0.176,0.824
24146,negative,0.185,0.815
4396,positive,0.992,0.008
12449,positive,0.756,0.244
42337,negative,0.028,0.972
39646,negative,0.258,0.742
8601,positive,0.967,0.033
42402,positive,0.699,0.301
18722,negative,0.051,0.949
28273,positive,0.941,0.059
33176,negative,0.185,0.815
43734,negative,0.291,0.709
35193,negative,0.217,0.783
21893,negative,0.07,0.93
26235,negative,0.129,0.871
5153,negative,0.109,0.891
23836,positive,0.514,0.486
22235,positive,0.975,0.025
43755,negative,0.084,0.916
31243,positive,0.989,0.011
4740,negative,0.102,0.898
15254,negative,0.374,0.626
27871,negative,0.089,0.911
19246,positive,0.988,0.012
2991,negative,0.347,0.653
19180,positive,0.974,0.026
9138,positive,0.849,0.151
39013,negative,0.095,0.905
28785,negative,0.361,0.639
37043,negative,0.494,0.506
39395,positive,0.665,0.335
12516,negative,0.087,0.913
37061,positive,0.74,0.26
37456,positive,0.988,0.012
11787,negative,0.155,0.845
3139,positive,0.991,0.009
40371,positive,0.912,0.088
36717,positive,0.649,0.351
35640,negative,0.191,0.809
26812,negative,0.303,0.697
25858,positive,0.511,0.489
12021,positive,0.981,0.019
45086,negative,0.061,0.939
24510,positive,0.526,0.474
15366,negative,0.128,0.872
19551,negative,0.271,0.729
19166,negative,0.073,0.927
16142,positive,0.959,0.041
21547,positive,0.984,0.016
16847,positive,0.959,0.041
16862,negative,0.166,0.834
29629,negative,0.073,0.927
32303,negative,0.121,0.879
15113,negative,0.126,0.874
7354,negative,0.178,0.822
24581,negative,0.135,0.865
21191,positive,0.799,0.201
16385,positive,0.987,0.013
37107,negative,0.263,0.737
37262,negative,0.147,0.853
30712,negative,0.127,0.873
5635,negative,0.085,0.915
18695,negative,0.266,0.734
21050,negative,0.138,0.862
3658,negative,0.498,0.502
8261,negative,0.357,0.643
15354,positive,0.982,0.018
40172,negative,0.105,0.895
11250,positive,0.885,0.115
13007,positive,0.884,0.116
28220,negative,0.068,0.932
23299,positive,0.992,0.008
15177,positive,0.977,0.023
18889,negative,0.038,0.962
30903,negative,0.077,0.923
23436,positive,0.965,0.035
13514,negative,0.204,0.796
28346,negative,0.069,0.931
13575,negative,0.082,0.918
24554,negative,0.362,0.638
19427,positive,0.564,0.436
12371,negative,0.238,0.762
27011,positive,0.972,0.028
22228,positive,0.846,0.154
25592,positive,0.765,0.235
13532,positive,0.965,0.035
26924,negative,0.027,0.973
37512,positive,0.624,0.376
13637,negative,0.151,0.849
6568,positive,0.994,0.006
3155,negative,0.473,0.527
8455,negative,0.029,0.971
20905,negative,0.085,0.915
44457,negative,0.127,0.873
38179,negative,0.281,0.719
1767,negative,0.037,0.963
17322,negative,0.274,0.726
24862,positive,0.934,0.066
33070,positive,0.935,0.065
9753,negative,0.406,0.594
12854,positive,0.928,0.072
18693,positive,0.992,0.008
18766,negative,0.204,0.796
30370,negative,0.162,0.838
9112,negative,0.288,0.712
30154,negative,0.188,0.812
5320,positive,0.917,0.083
7532,negative,0.079,0.921
9779,positive,0.993,0.007
29266,positive,0.948,0.052
22590,positive,0.987,0.013
24719,positive,0.982,0.018
37386,negative,0.177,0.823
38639,positive,0.594,0.406
19154,negative,0.069,0.931
14717,negative,0.151,0.849
10601,negative,0.237,0.763
8032,negative,0.227,0.773
27052,negative,0.101,0.899
17019,negative,0.152,0.848
37914,positive,0.553,0.447
2975,positive,0.514,0.486
24193,negative,0.352,0.648
8917,negative,0.24,0.76
33940,negative,0.499,0.501
3898,positive,0.956,0.044
26272,negative,0.266,0.734
42710,positive,0.991,0.009
28696,negative,0.095,0.905
18939,positive,0.792,0.208
5255,positive,0.727,0.273
14470,positive,0.846,0.154
4511,positive,0.985,0.015
13114,positive,0.977,0.023
32015,negative,0.158,0.842
15371,negative,0.306,0.694
2060,negative,0.044,0.956
18116,negative,0.168,0.832
33438,positive,0.509,0.491
29287,negative,0.045,0.955
1541,positive,0.784,0.216
41624,positive,0.783,0.217
27201,negative,0.124,0.876
43780,positive,0.849,0.151
26831,positive,0.774,0.226
348,negative,0.216,0.784
41054,positive,0.534,0.466
42939,positive,0.621,0.379
21964,negative,0.183,0.817
24468,negative,0.066,0.934
18834,negative,0.084,0.916
22189,positive,0.921,0.079
32368,positive,0.953,0.047
28033,negative,0.148,0.852
9916,positive,0.832,0.168
797,positive,0.795,0.205
26018,positive,0.669,0.331
11751,positive,0.974,0.026
28341,negative,0.154,0.846
15983,positive,0.972,0.028
40329,positive,0.582,0.418
38792,positive,0.991,0.009
1645,negative,0.172,0.828
12821,negative,0.034,0.966
24910,negative,0.042,0.958
13829,positive,0.708,0.292
1114,positive,0.77,0.23
38088,negative,0.075,0.925
15236,positive,0.94,0.06
28747,negative,0.428,0.572
38048,negative,0.189,0.811
23937,positive,0.852,0.148
23169,negative,0.112,0.888
7228,negative,0.239,0.761
28460,negative,0.097,0.903
42654,positive,0.811,0.189
781,negative,0.341,0.659
16326,positive,0.947,0.053
28805,negative,0.094,0.906
10498,negative,0.396,0.604
36134,positive,0.83,0.17
31403,negative,0.085,0.915
11124,negative,0.239,0.761
7390,negative,0.059,0.941
30372,negative,0.375,0.625
18163,positive,0.987,0.013
12865,negative,0.404,0.596
14314,negative,0.061,0.939
35327,positive,0.526,0.474
14840,positive,0.922,0.078
39409,positive,0.95,0.05
13800,negative,0.02,0.98
34296,positive,0.98,0.02
24943,positive,0.939,0.061
16275,negative,0.108,0.892
7971,negative,0.04,0.96
32527,negative,0.164,0.836
7338,positive,0.898,0.102
18739,positive,0.981,0.019
2042,negative,0.266,0.734
9769,negative,0.09,0.91
27219,positive,0.912,0.088
16576,negative,0.056,0.944
12653,positive,0.972,0.028
42730,positive,0.623,0.377
10969,negative,0.126,0.874
45,positive,0.746,0.254
9560,positive,0.951,0.049
38411,negative,0.326,0.674
6155,negative,0.089,0.911
34251,positive,0.911,0.089
36249,positive,0.986,0.014
45117,positive,0.97,0.03
23418,positive,0.965,0.035
26765,positive,0.988,0.012
38046,negative,0.061,0.939
27233,positive,0.994,0.006
13891,negative,0.103,0.897
497,negative,0.357,0.643
36456,negative,0.114,0.886
37069,negative,0.333,0.667
13160,positive,0.979,0.021
44998,negative,0.052,0.948
18093,positive,0.803,0.197
22585,positive,0.983,0.017
19028,positive,0.983,0.017
8104,positive,0.921,0.079
35113,positive,0.975,0.025
16935,negative,0.294,0.706
42854,positive,0.984,0.016
27534,positive,0.659,0.341
27137,negative,0.075,0.925
45050,negative,0.138,0.862
27940,negative,0.255,0.745
40762,positive,0.847,0.153
22250,negative,0.068,0.932
44741,positive,0.985,0.015
2807,positive,0.985,0.015
21327,positive,0.751,0.249
30217,negative,0.135,0.865
6456,negative,0.141,0.859
16792,negative,0.245,0.755
8317,positive,0.509,0.491
44187,positive,0.769,0.231
34260,positive,0.636,0.364
19067,negative,0.133,0.867
21938,positive,0.992,0.008
31936,negative,0.091,0.909
11947,positive,0.942,0.058
31013,negative,0.059,0.941
22259,positive,0.548,0.452
17281,negative,0.041,0.959
1550,positive,0.965,0.035
2604,positive,0.915,0.085
6220,negative,0.067,0.933
24487,positive,0.962,0.038
288,negative,0.415,0.585
5043,positive,0.908,0.092
18864,negative,0.413,0.587
27840,negative,0.193,0.807
44014,positive,0.917,0.083
11964,positive,0.965,0.035
20346,negative,0.099,0.901
31672,negative,0.325,0.675
6993,positive,0.988,0.012
18570,positive,0.946,0.054
26097,positive,0.847,0.153
6921,negative,0.161,0.839
10726,negative,0.111,0.889
1706,negative,0.178,0.822
28262,negative,0.234,0.766
1415,positive,0.571,0.429
6828,negative,0.19,0.81
22856,negative,0.414,0.586
9035,positive,0.663,0.337
26304,negative,0.398,0.602
42370,negative,0.079,0.921
10479,positive,0.761,0.239
3063,positive,0.703,0.297
38669,positive,0.979,0.021
8539,negative,0.246,0.754
28287,negative,0.271,0.729
101,negative,0.435,0.565
28116,positive,0.756,0.244
36966,positive,0.989,0.011
9585,negative,0.348,0.652
16857,negative,0.281,0.719
6412,negative,0.478,0.522
30914,positive,0.949,0.051
34589,negative,0.096,0.904
42317,positive,0.52,0.48
4735,negative,0.192,0.808
23824,negative,0.171,0.829
27976,negative,0.069,0.931
16386,positive,0.682,0.318
30417,negative,0.277,0.723
21801,positive,0.915,0.085
45222,negative,0.32,0.68
4989,positive,0.889,0.111
2376,negative,0.141,0.859
29640,negative,0.12,0.88
13541,positive,0.964,0.036
35673,positive,0.946,0.054
15642,negative,0.028,0.972
35946,negative,0.119,0.881
16685,positive,0.991,0.009
31284,negative,0.064,0.936
44882,positive,0.971,0.029
988,positive,0.98,0.02
10427,positive,0.949,0.051
8780,negative,0.126,0.874
576,negative,0.231,0.769
10283,negative,0.128,0.872
2388,negative,0.13,0.87
31223,negative,0.297,0.703
8886,positive,0.988,0.012
22506,negative,0.404,0.596
15014,positive,0.933,0.067
34453,negative,0.28,0.72
26738,positive,0.917,0.083
6352,positive,0.502,0.498
16072,negative,0.029,0.971
7185,negative,0.414,0.586
15384,negative,0.471,0.529
36689,negative,0.172,0.828
42202,negative,0.092,0.908
28834,negative,0.155,0.845
45230,positive,0.591,0.409
42348,positive,0.965,0.035
13498,positive,0.993,0.007
26428,positive,0.988,0.012
28218,negative,0.13,0.87
4229,negative,0.144,0.856
39772,positive,0.642,0.358
41490,negative,0.157,0.843
17307,negative,0.18,0.82
20857,positive,0.554,0.446
19889,positive,0.973,0.027
34436,positive,0.923,0.077
35238,positive,0.5,0.5
21001,positive,0.989,0.011
26762,negative,0.435,0.565
29811,positive,0.501,0.499
15898,positive,0.992,0.008
2580,positive,0.683,0.317
39061,negative,0.039,0.961
4605,negative,0.496,0.504
3068,negative,0.333,0.667
23726,positive,0.715,0.285
24477,negative,0.105,0.895
20647,negative,0.349,0.651
24158,positive,0.952,0.048
22680,positive,0.827,0.173
12686,negative,0.299,0.701
2122,positive,0.669,0.331
16192,negative,0.095,0.905
2450,positive,0.99,0.01
14821,positive,0.982,0.018
4696,negative,0.228,0.772
45181,positive,0.981,0.019
26205,positive,0.992,0.008
2698,negative,0.196,0.804
12580,negative,0.103,0.897
13769,positive,0.965,0.035
23741,negative,0.191,0.809
17742,negative,0.188,0.812
4847,positive,0.51,0.49
10159,negative,0.154,0.846
36828,positive,0.617,0.383
28042,negative,0.208,0.792
12165,positive,0.947,0.053
12640,positive,0.516,0.484
3480,negative,0.087,0.913
13859,positive,0.506,0.494
22207,negative,0.073,0.927
2102,positive,0.721,0.279
28877,negative,0.184,0.816
18933,positive,0.966,0.034
31086,positive,0.702,0.298
9266,positive,0.755,0.245
2485,negative,0.274,0.726
37965,negative,0.147,0.853
15707,negative,0.12,0.88
7157,positive,0.986,0.014
6884,negative,0.143,0.857
27259,negative,0.45,0.55
2330,positive,0.985,0.015
7206,negative,0.102,0.898
35288,positive,0.991,0.009
37949,negative,0.431,0.569
43227,negative,0.178,0.822
24106,positive,0.962,0.038
27139,positive,0.886,0.114
23887,positive,0.969,0.031
19313,positive,0.937,0.063
20935,positive,0.971,0.029
24437,positive,0.986,0.014
44032,negative,0.244,0.756
9060,negative,0.381,0.619
28689,negative,0.066,0.934
16960,positive,0.97,0.03
25316,positive,0.616,0.384
5430,positive,0.876,0.124
34670,positive,0.608,0.392
38797,negative,0.351,0.649
24784,negative,0.182,0.818
13731,negative,0.068,0.932
5093,negative,0.06,0.94
45131,positive,0.977,0.023
4577,positive,0.959,0.041
37825,negative,0.212,0.788
32844,negative,0.223,0.777
2304,negative,0.291,0.709
34105,negative,0.365,0.635
996,negative,0.093,0.907
31889,positive,0.849,0.151
26616,negative,0.05,0.95
32040,negative,0.431,0.569
2363,negative,0.341,0.659
439,negative,0.192,0.808
42512,positive,0.542,0.458
2101,positive,0.975,0.025
22653,positive,0.735,0.265
19075,negative,0.23,0.77
40038,negative,0.291,0.709
43580,negative,0.466,0.534
40749,negative,0.426,0.574
41541,positive,0.986,0.014
44849,positive,0.982,0.018
19444,negative,0.358,0.642
17131,positive,0.987,0.013
30332,positive,0.978,0.022
26709,negative,0.268,0.732
30568,positive,0.983,0.017
6362,positive,0.986,0.014
17225,positive,0.888,0.112
3235,positive,0.846,0.154
6157,negative,0.245,0.755
17191,negative,0.284,0.716
11977,positive,0.629,0.371
3013,positive,0.813,0.187
14354,positive,0.96,0.04
3753,positive,0.822,0.178
27206,negative,0.417,0.583
8151,positive,0.939,0.061
15110,positive,0.986,0.014
18809,positive,0.986,0.014
23127,negative,0.358,0.642
44530,positive,0.911,0.089
3941,negative,0.419,0.581
9893,positive,0.932,0.068
42405,positive,0.945,0.055
38861,positive,0.992,0.008
22778,negative,0.206,0.794
7507,negative,0.212,0.788
27107,positive,0.912,0.088
32071,positive,0.584,0.416
3441,negative,0.156,0.844
28468,negative,0.201,0.799
31294,negative,0.15,0.85
14037,negative,0.159,0.841
26967,positive,0.985,0.015
14613,positive,0.979,0.021
22124,negative,0.339,0.661
17234,positive,0.922,0.078
20283,negative,0.26,0.74
19304,positive,0.988,0.012
7078,positive,0.545,0.455
1871,negative,0.15,0.85
39566,positive,0.975,0.025
29220,positive,0.653,0.347
38593,positive,0.931,0.069
18711,positive,0.989,0.011
45250,positive,0.992,0.008
3151,positive,0.59,0.41
36498,positive,0.977,0.023
11143,negative,0.028,0.972
12330,negative,0.249,0.751
12905,positive,0.689,0.311
29446,negative,0.162,0.838
12,positive,0.672,0.328
18622,negative,0.27,0.73
40952,negative,0.19,0.81
31405,negative,0.179,0.821
43555,negative,0.138,0.862
35121,negative,0.223,0.777
20977,negative,0.171,0.829
37461,positive,0.843,0.157
42240,positive,0.975,0.025
39077,negative,0.051,0.949
28049,positive,0.977,0.023
15283,positive,0.531,0.469
12261,negative,0.493,0.507
14843,positive,0.836,0.164
29348,positive,0.905,0.095
4201,negative,0.163,0.837
21369,positive,0.991,0.009
28308,negative,0.196,0.804
24467,positive,0.978,0.022
13861,negative,0.117,0.883
42671,positive,0.665,0.335
15187,negative,0.136,0.864
19658,positive,0.987,0.013
7523,negative,0.099,0.901
29717,positive,0.88,0.12
16590,negative,0.286,0.714
12527,positive,0.977,0.023
24019,positive,0.96,0.04
27347,negative,0.074,0.926
23742,negative,0.295,0.705
30841,positive,0.873,0.127
24778,positive,0.991,0.009
43776,positive,0.983,0.017
12335,negative,0.148,0.852
1618,negative,0.113,0.887
28294,negative,0.158,0.842
22048,negative,0.019,0.981
18306,positive,0.981,0.019
8549,negative,0.074,0.926
2538,positive,0.986,0.014
2186,positive,0.845,0.155
31278,positive,0.698,0.302
12909,negative,0.272,0.728
33086,positive,0.96,0.04
30937,negative,0.309,0.691
1699,negative,0.141,0.859
17014,positive,0.692,0.308
31713,positive,0.965,0.035
16686,positive,0.788,0.212
38936,negative,0.338,0.662
42233,negative,0.331,0.669
44694,negative,0.108,0.892
15270,positive,0.911,0.089
17376,negative,0.059,0.941
22265,negative,0.438,0.562
21128,negative,0.118,0.882
29255,negative,0.304,0.696
21041,positive,0.946,0.054
18752,negative,0.194,0.806
8369,positive,0.736,0.264
28874,positive,0.989,0.011
3954,positive,0.927,0.073
30578,positive,0.972,0.028
38247,negative,0.06,0.94
39701,negative,0.265,0.735
9990,positive,0.969,0.031
6745,positive,0.761,0.239
34439,negative,0.113,0.887
42508,positive,0.975,0.025
8278,positive,0.963,0.037
895,negative,0.057,0.943
21118,positive,0.822,0.178
28868,positive,0.554,0.446
1463,positive,0.949,0.051
33873,positive,0.987,0.013
36256,positive,0.777,0.223
20106,positive,0.908,0.092
27226,negative,0.21,0.79
23939,positive,0.989,0.011
28431,positive,0.994,0.006
12945,positive,0.982,0.018
14436,positive,0.99,0.01
39675,positive,0.783,0.217
13809,positive,0.887,0.113
17654,negative,0.204,0.796
1553,negative,0.281,0.719
19966,positive,0.927,0.073
3330,positive,0.992,0.008
31245,positive,0.994,0.006
15606,positive,0.882,0.118
13609,positive,0.993,0.007
31277,positive,0.906,0.094
14061,positive,0.954,0.046
33525,positive,0.99,0.01
9843,positive,0.976,0.024
14180,positive,0.814,0.186
8075,positive,0.993,0.007
19931,positive,0.89,0.11
14293,positive,0.975,0.025
15755,positive,0.966,0.034
40980,negative,0.227,0.773
6199,negative,0.296,0.704
28487,positive,0.672,0.328
19091,positive,0.927,0.073
20943,positive,0.99,0.01
15962,negative,0.115,0.885
21977,positive,0.991,0.009
29612,positive,0.935,0.065
14503,negative,0.224,0.776
15104,negative,0.211,0.789
36792,positive,0.991,0.009
26138,negative,0.39,0.61
32132,positive,0.57,0.43
33880,negative,0.195,0.805
43038,negative,0.495,0.505
18321,positive,0.99,0.01
14083,positive,0.898,0.102
6182,positive,0.987,0.013
20619,positive,0.966,0.034
34837,negative,0.345,0.655
14583,positive,0.788,0.212
44902,positive,0.995,0.005
19267,negative,0.441,0.559
